location_aaq,location_lat,location_lon,location_aqi,Date,Benzene,CO,PM2.5,NH3,PM10,NOx,Toluene,Xylene,Ozone,SO2
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2016-04-01,,,,,86.0,22.4,,,,4.6
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2016-04-01,,,,,78.0,20.0,,,,4.5
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,2016-04-01,,,,,84.0,25.2,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2016-04-01,,,,,71.0,16.9,,,,4.3
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2016-04-01,,,,,72.0,16.6,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2016-04-01,,,,,128.0,23.5,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2016-04-01,,,,,122.0,26.2,,,,4.6
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2016-04-01,,,,,64.0,17.2,,,,4.3
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,2016-04-01,,,,,73.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2016-04-01,,,,,62.0,14.0,,,,5.5
Nakkalagutta,18.000687574596203,79.55572875403895,"Mee-Seva, Warangal",2016-04-01,,,,,77.0,16.0,,,,6.8
PETL,17.802515696000057,79.01075984700003,IITH ,2016-04-01,,,,,79.0,25.0,,,,13.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2016-05-01,,,,,67.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2016-05-01,,,,,71.0,20.6,,,,4.8
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2016-05-01,,,,,66.0,21.0,,,,4.7
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2016-05-01,,,,,70.0,26.6,,,,4.7
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2016-05-01,,,,,70.0,22.6,,,,4.7
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2016-05-01,,,,,62.0,19.6,,,,4.6
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",2016-05-01,,,,,80.0,28.0,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2016-05-01,,,,,78.0,17.7,,,,4.7
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2016-05-01,,,,,65.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2016-05-01,,,,,112.0,24.3,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2016-05-01,,,,,91.0,25.8,,,,4.8
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2016-05-01,,,,,45.0,18.5,,,,4.4
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",2016-05-01,,,,,84.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Balasamudram,2016-05-01,,,,,76.0,11.5,,,,6.3
Nakkalagutta,18.000687574596203,79.55572875403895,Nakkalagutta,2016-05-01,,,,,83.0,14.5,,,,6.3
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,2016-05-01,,,,,52.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Boallaram,2016-05-01,,,,,165.0,24.0,,,,12.0
PETL,17.802515696000057,79.01075984700003,R C Puram,2016-05-01,,,,,70.0,23.0,,,,11.0
Subhasnagar/  Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,2016-05-01,,,,,71.0,,,,,
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2016-05-01,,,,,67.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2016-05-01,,,,,71.0,20.6,,,,4.8
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2016-05-01,,,,,66.0,21.0,,,,4.7
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2016-05-01,,,,,70.0,26.6,,,,4.7
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2016-05-01,,,,,70.0,22.6,,,,4.7
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2016-05-01,,,,,62.0,19.6,,,,4.6
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,2016-05-01,,,,,80.0,28.0,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2016-05-01,,,,,78.0,17.7,,,,4.7
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2016-05-01,,,,,65.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2016-05-01,,,,,112.0,24.3,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2016-05-01,,,,,91.0,25.8,,,,4.8
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2016-05-01,,,,,45.0,18.5,,,,4.4
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",2016-05-01,,,,,84.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Nakkalagutta,2016-05-01,,,,,76.0,11.5,,,,6.3
Nakkalagutta,18.000687574596203,79.55572875403895,Balasamudram,2016-05-01,,,,,83.0,14.5,,,,6.3
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,2016-05-01,,,,,52.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Bollaram,2016-05-01,,,,,165.0,24.0,,,,12.0
PETL,17.802515696000057,79.01075984700003,BPPA,2016-05-01,,,,,70.0,23.0,,,,11.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2016-05-01,,,,,67.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2016-05-01,,,,,71.0,20.6,,,,4.8
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2016-05-01,,,,,66.0,21.0,,,,4.7
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2016-05-01,,,,,70.0,26.6,,,,4.7
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2016-05-01,,,,,62.0,19.6,,,,4.6
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,2016-05-01,,,,,80.0,28.0,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2016-05-01,,,,,78.0,17.7,,,,4.7
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2016-05-01,,,,,65.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2016-05-01,,,,,112.0,24.3,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2016-05-01,,,,,91.0,25.8,,,,4.8
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2016-05-01,,,,,45.0,18.5,,,,4.4
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,2016-05-01,,,,,84.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2016-05-01,,,,,76.0,11.5,,,,6.3
Nakkalagutta,18.000687574596203,79.55572875403895,"Mee-Seva, Warangal",2016-05-01,,,,,83.0,14.5,,,,6.3
PETL,17.802515696000057,79.01075984700003,IITH ,2016-05-01,,,,,70.0,23.0,,,,11.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2016-06-01,,,,,52.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2016-06-01,,,,,67.0,20.1,,,,4.6
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2016-06-01,,,,,73.0,23.1,,,,5.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2016-06-01,,,,,68.0,25.1,,,,4.8
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2016-06-01,,,,,58.0,18.9,,,,4.9
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2016-06-01,,,,,77.0,16.5,,,,4.4
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",2016-06-01,,,,,80.0,25.9,,,,5.2
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2016-06-01,,,,,79.0,18.9,,,,5.1
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2016-06-01,,,,,64.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2016-06-01,,,,,104.0,23.6,,,,4.9
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2016-06-01,,,,,79.0,24.3,,,,4.7
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2016-06-01,,,,,41.0,17.7,,,,4.3
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",2016-06-01,,,,,68.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Balasamudram,2016-06-01,,,,,70.0,14.0,,,,8.0
Nakkalagutta,18.000687574596203,79.55572875403895,Nakkalagutta,2016-06-01,,,,,67.0,13.0,,,,8.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,2016-06-01,,,,,47.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Boallaram,2016-06-01,,,,,200.0,26.0,,,,14.0
PETL,17.802515696000057,79.01075984700003,R C Puram,2016-06-01,,,,,86.0,21.0,,,,11.0
Subhasnagar/  Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,2016-06-01,,,,,61.0,15.0,,,,4.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2016-06-01,,,,,52.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2016-06-01,,,,,67.0,20.1,,,,4.6
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2016-06-01,,,,,73.0,23.1,,,,5.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2016-06-01,,,,,68.0,25.1,,,,4.8
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2016-06-01,,,,,58.0,18.9,,,,4.9
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2016-06-01,,,,,77.0,16.5,,,,4.4
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,2016-06-01,,,,,80.0,25.9,,,,5.2
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2016-06-01,,,,,79.0,18.9,,,,5.1
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2016-06-01,,,,,64.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2016-06-01,,,,,104.0,23.6,,,,4.9
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2016-06-01,,,,,79.0,24.3,,,,4.7
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2016-06-01,,,,,41.0,17.7,,,,4.3
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",2016-06-01,,,,,68.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Nakkalagutta,2016-06-01,,,,,70.0,14.0,,,,8.0
Nakkalagutta,18.000687574596203,79.55572875403895,Balasamudram,2016-06-01,,,,,67.0,13.0,,,,8.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,2016-06-01,,,,,47.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Bollaram,2016-06-01,,,,,200.0,26.0,,,,14.0
PETL,17.802515696000057,79.01075984700003,BPPA,2016-06-01,,,,,86.0,21.0,,,,11.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2016-06-01,,,,,52.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2016-06-01,,,,,67.0,20.1,,,,4.6
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2016-06-01,,,,,73.0,23.1,,,,5.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2016-06-01,,,,,68.0,25.1,,,,4.8
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2016-06-01,,,,,77.0,16.5,,,,4.4
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,2016-06-01,,,,,80.0,25.9,,,,5.2
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2016-06-01,,,,,79.0,18.9,,,,5.1
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2016-06-01,,,,,64.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2016-06-01,,,,,104.0,23.6,,,,4.9
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2016-06-01,,,,,79.0,24.3,,,,4.7
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2016-06-01,,,,,41.0,17.7,,,,4.3
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,2016-06-01,,,,,68.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2016-06-01,,,,,70.0,14.0,,,,8.0
Nakkalagutta,18.000687574596203,79.55572875403895,"Mee-Seva, Warangal",2016-06-01,,,,,67.0,13.0,,,,8.0
PETL,17.802515696000057,79.01075984700003,IITH ,2016-06-01,,,,,86.0,21.0,,,,11.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2016-07-01,,,,,41.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2016-07-01,,,,,68.0,19.6,,,,4.7
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2016-07-01,,,,,63.0,25.7,,,,4.9
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2016-07-01,,,,,65.0,21.8,,,,4.7
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2016-07-01,,,,,55.0,17.8,,,,4.5
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2016-07-01,,,,,65.0,16.9,,,,4.5
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",2016-07-01,,,,,67.0,22.1,,,,5.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2016-07-01,,,,,66.0,15.4,,,,4.5
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2016-07-01,,,,,71.0,15.0,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2016-07-01,,,,,98.0,25.0,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2016-07-01,,,,,87.0,25.0,,,,4.7
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2016-07-01,,,,,36.0,14.9,,,,4.3
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",2016-07-01,,,,,56.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Balasamudram,2016-07-01,,,,,64.0,15.0,,,,6.0
Nakkalagutta,18.000687574596203,79.55572875403895,Nakkalagutta,2016-07-01,,,,,57.0,17.0,,,,7.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,2016-07-01,,,,,23.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Boallaram,2016-07-01,,,,,190.0,24.0,,,,13.0
PETL,17.802515696000057,79.01075984700003,R C Puram,2016-07-01,,,,,74.0,24.0,,,,12.0
Subhasnagar/  Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,2016-07-01,,,,,57.0,17.0,,,,4.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2016-07-01,,,,,41.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2016-07-01,,,,,68.0,19.6,,,,4.7
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2016-07-01,,,,,63.0,25.7,,,,4.9
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2016-07-01,,,,,65.0,21.8,,,,4.7
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2016-07-01,,,,,55.0,17.8,,,,4.5
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2016-07-01,,,,,65.0,16.9,,,,4.5
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,2016-07-01,,,,,67.0,22.1,,,,5.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2016-07-01,,,,,66.0,15.4,,,,4.5
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2016-07-01,,,,,71.0,15.0,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2016-07-01,,,,,98.0,25.0,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2016-07-01,,,,,87.0,25.0,,,,4.7
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2016-07-01,,,,,36.0,14.9,,,,4.3
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",2016-07-01,,,,,56.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Nakkalagutta,2016-07-01,,,,,64.0,15.0,,,,6.0
Nakkalagutta,18.000687574596203,79.55572875403895,Balasamudram,2016-07-01,,,,,57.0,17.0,,,,7.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,2016-07-01,,,,,23.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Bollaram,2016-07-01,,,,,190.0,24.0,,,,13.0
PETL,17.802515696000057,79.01075984700003,BPPA,2016-07-01,,,,,74.0,24.0,,,,12.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2016-07-01,,,,,41.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2016-07-01,,,,,68.0,19.6,,,,4.7
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2016-07-01,,,,,63.0,25.7,,,,4.9
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2016-07-01,,,,,65.0,21.8,,,,4.7
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2016-07-01,,,,,65.0,16.9,,,,4.5
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,2016-07-01,,,,,67.0,22.1,,,,5.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2016-07-01,,,,,66.0,15.4,,,,4.5
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2016-07-01,,,,,71.0,15.0,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2016-07-01,,,,,98.0,25.0,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2016-07-01,,,,,87.0,25.0,,,,4.7
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2016-07-01,,,,,36.0,14.9,,,,4.3
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,2016-07-01,,,,,56.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2016-07-01,,,,,64.0,15.0,,,,6.0
Nakkalagutta,18.000687574596203,79.55572875403895,"Mee-Seva, Warangal",2016-07-01,,,,,57.0,17.0,,,,7.0
PETL,17.802515696000057,79.01075984700003,IITH ,2016-07-01,,,,,74.0,24.0,,,,12.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2016-08-01,,,,,47.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2016-08-01,,,,,54.0,20.2,,,,4.8
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2016-08-01,,,,,78.0,22.2,,,,4.9
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2016-08-01,,,,,64.0,21.4,,,,4.7
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2016-08-01,,,,,49.0,18.0,,,,4.5
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2016-08-01,,,,,75.0,15.5,,,,4.5
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",2016-08-01,,,,,65.0,23.8,,,,4.7
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2016-08-01,,,,,73.0,17.9,,,,4.7
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2016-08-01,,,,,60.0,16.4,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2016-08-01,,,,,68.0,21.2,,,,5.2
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2016-08-01,,,,,77.0,22.0,,,,4.8
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2016-08-01,,,,,39.0,17.1,,,,4.4
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",2016-08-01,,,,,36.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Balasamudram,2016-08-01,,,,,58.0,9.5,,,,5.5
Nakkalagutta,18.000687574596203,79.55572875403895,Nakkalagutta,2016-08-01,,,,,60.0,10.0,,,,5.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,2016-08-01,,,,,33.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Boallaram,2016-08-01,,,,,108.0,25.0,,,,12.0
PETL,17.802515696000057,79.01075984700003,R C Puram,2016-08-01,,,,,92.0,27.0,,,,12.0
Subhasnagar/  Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,2016-08-01,,,,,58.0,18.0,,,,5.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2016-08-01,,,,,47.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2016-08-01,,,,,54.0,20.2,,,,4.8
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2016-08-01,,,,,78.0,22.2,,,,4.9
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2016-08-01,,,,,64.0,21.4,,,,4.7
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2016-08-01,,,,,49.0,18.0,,,,4.5
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2016-08-01,,,,,75.0,15.5,,,,4.5
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,2016-08-01,,,,,65.0,23.8,,,,4.7
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2016-08-01,,,,,73.0,17.9,,,,4.7
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2016-08-01,,,,,60.0,16.4,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2016-08-01,,,,,68.0,21.2,,,,5.2
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2016-08-01,,,,,77.0,22.0,,,,4.8
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2016-08-01,,,,,39.0,17.1,,,,4.4
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",2016-08-01,,,,,36.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Nakkalagutta,2016-08-01,,,,,58.0,9.5,,,,5.5
Nakkalagutta,18.000687574596203,79.55572875403895,Balasamudram,2016-08-01,,,,,60.0,10.0,,,,5.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,2016-08-01,,,,,33.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Bollaram,2016-08-01,,,,,108.0,25.0,,,,12.0
PETL,17.802515696000057,79.01075984700003,BPPA,2016-08-01,,,,,92.0,27.0,,,,12.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2016-08-01,,,,,47.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2016-08-01,,,,,54.0,20.2,,,,4.8
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2016-08-01,,,,,78.0,22.2,,,,4.9
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2016-08-01,,,,,64.0,21.4,,,,4.7
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2016-08-01,,,,,75.0,15.5,,,,4.5
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,2016-08-01,,,,,65.0,23.8,,,,4.7
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2016-08-01,,,,,73.0,17.9,,,,4.7
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2016-08-01,,,,,60.0,16.4,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2016-08-01,,,,,68.0,21.2,,,,5.2
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2016-08-01,,,,,77.0,22.0,,,,4.8
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2016-08-01,,,,,39.0,17.1,,,,4.4
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,2016-08-01,,,,,36.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2016-08-01,,,,,58.0,9.5,,,,5.5
