,location,date,aqi,nox,pm2.5,toluene,benzene,so2,xylene,o3,pm10,nh3,co,lat,long,alt
0,Abids,2016-01-01,123.0,22.7,0.0,0.0,0.0,4.3,0.0,0.0,136.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
1,Abids,2016-02-01,112.0,26.7,0.0,0.0,0.0,4.2,0.0,0.0,121.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
2,Abids,2016-03-01,111.0,24.5,0.0,0.0,0.0,4.4,0.0,0.0,118.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
3,Abids,2016-04-01,115.0,26.2,0.0,0.0,0.0,4.6,0.0,0.0,122.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
4,Abids,2016-05-01,90.0,25.8,0.0,0.0,0.0,4.8,0.0,0.0,91.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
5,Abids,2016-06-01,77.0,24.3,0.0,0.0,0.0,4.7,0.0,0.0,79.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
6,Abids,2016-07-01,84.0,25.0,0.0,0.0,0.0,4.7,0.0,0.0,87.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
7,Abids,2016-08-01,76.0,22.0,0.0,0.0,0.0,4.8,0.0,0.0,77.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
8,Abids,2016-09-01,68.0,20.3,0.0,0.0,0.0,4.4,0.0,0.0,70.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
9,Abids,2016-10-01,98.0,23.8,0.0,0.0,0.0,4.8,0.0,0.0,105.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
10,Abids,2016-11-01,123.0,25.3,0.0,0.0,0.0,4.7,0.0,0.0,136.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
11,Abids,2016-12-01,126.0,23.4,0.0,0.0,0.0,5.0,0.0,0.0,140.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
12,Abids,2017-01-01,145.0,27.0,0.0,0.0,0.0,5.3,0.0,0.0,165.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
13,Abids,2017-02-01,131.0,27.9,0.0,0.0,0.0,5.3,0.0,0.0,147.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
14,Abids,2017-03-01,120.0,25.5,0.0,0.0,0.0,4.7,0.0,0.0,130.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
15,Abids,2017-04-01,113.0,26.2,0.0,0.0,0.0,4.3,0.0,0.0,121.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
16,Abids,2017-05-01,80.0,23.4,0.0,0.0,0.0,4.7,0.0,0.0,80.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
17,Abids,2017-06-01,74.0,23.3,0.0,0.0,0.0,4.7,0.0,0.0,75.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
18,Abids,2017-07-01,84.0555555555556,23.0,0.0,0.0,0.0,4.6,0.0,0.0,87.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
19,Abids,2017-08-01,61.8,21.5,0.0,0.0,0.0,4.8,0.0,0.0,62.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
20,Abids,2017-09-01,79.3125,22.3,0.0,0.0,0.0,5.0,0.0,0.0,82.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
21,Abids,2017-10-01,91.0526315789474,23.5,0.0,0.0,0.0,4.8,0.0,0.0,95.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
22,Abids,2017-11-01,91.1363636363636,23.3,0.0,0.0,0.0,4.7,0.0,0.0,94.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
23,Abids,2017-12-01,119.277777777778,29.3,0.0,0.0,0.0,4.7,0.0,0.0,130.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
24,Abids,2018-01-01,126.411764705882,25.4,0.0,0.0,0.0,4.7,0.0,0.0,141.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
25,Abids,2018-02-01,122.25,23.9,0.0,0.0,0.0,4.9,0.0,0.0,134.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
26,Abids,2018-03-01,111.75,28.2,0.0,0.0,0.0,4.9,0.0,0.0,119.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
27,Abids,2018-04-01,98.6666666666667,23.1,0.0,0.0,0.0,4.7,0.0,0.0,102.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
28,Abids,2018-05-01,105.304347826087,25.3,0.0,0.0,0.0,4.7,0.0,0.0,111.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
29,Abids,2018-06-01,98.1666666666667,25.5,0.0,0.0,0.0,4.7,0.0,0.0,101.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
30,Abids,2018-07-01,89.625,24.1,0.0,0.0,0.0,4.6,0.0,0.0,92.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
31,Abids,2018-08-01,90.5,25.8,0.0,0.0,0.0,4.7,0.0,0.0,93.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
32,Abids,2018-09-01,85.15,29.0,0.0,0.0,0.0,4.6,0.0,0.0,87.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
33,Abids,2018-10-01,99.8666666666667,27.3,0.0,0.0,0.0,4.7,0.0,0.0,104.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
34,Abids,2018-11-01,94.0,32.1,0.0,0.0,0.0,4.8,0.0,0.0,97.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
35,Abids,2018-12-01,105.533333333333,33.9,0.0,0.0,0.0,4.8,0.0,0.0,111.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
36,Abids,2019-01-01,114.982101612715,38.8,0.0,0.0,0.0,5.0,0.0,0.0,125.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
37,Abids,2019-02-01,97.683112703923,29.2,0.0,0.0,0.0,5.6,0.0,0.0,102.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
38,Abids,2019-03-01,105.358774573997,25.7,0.0,0.0,0.0,4.3,0.0,0.0,109.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
39,Abids,2019-04-01,95.3870688316302,27.6,0.0,0.0,0.0,4.2,0.0,0.0,96.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
40,Abids,2019-05-01,107.823542650402,26.8,0.0,0.0,0.0,4.15,0.0,0.0,113.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
41,Abids,2019-06-01,99.799863705477,29.1,0.0,0.0,0.0,4.1,0.0,0.0,104.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
42,Abids,2019-07-01,87.8922875454376,24.2,0.0,0.0,0.0,2.0,0.0,0.0,90.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
43,Abids,2019-08-01,74.0,23.1,0.0,0.0,0.0,4.0,0.0,0.0,74.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
44,Abids,2019-09-01,87.8489548981432,28.8,0.0,0.0,0.0,2.0,0.0,0.0,90.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
45,Abids,2019-10-01,80.0,31.1,0.0,0.0,0.0,2.0,0.0,0.0,80.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
46,Abids,2019-11-01,103.0,26.5,0.0,0.0,0.0,2.0,0.0,0.0,107.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
47,Abids,2019-12-01,98.0,28.5,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
48,Abids,2020-01-01,90.0,29.7,0.0,0.0,0.0,2.0,0.0,0.0,93.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
49,Abids,2020-02-01,97.0,27.3,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
50,Abids,2020-03-01,102.0,27.4,0.0,0.0,0.0,2.0,0.0,0.0,106.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
51,Abids,2020-04-01,57.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,57.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
52,Abids,2020-05-01,63.0,27.5,0.0,0.0,0.0,2.0,0.0,0.0,63.0,0.0,0.0,17.389810000000068,78.47659000000004,512.0
53,Abids,2020-06-01,54.0,29.9,0.0,0.0,0.0,2.0,0.0,0.0,51.0,10.0,0.0,17.389810000000068,78.47659000000004,512.0
54,Abids,2020-07-01,51.0,27.3,0.0,0.0,0.0,5.0,0.0,0.0,49.0,10.0,0.0,17.389810000000068,78.47659000000004,512.0
55,Abids,2020-08-01,49.0,22.8,0.0,0.0,0.0,4.3,0.0,0.0,49.0,10.0,0.0,17.389810000000068,78.47659000000004,512.0
56,Abids,2020-09-01,49.0,29.8,0.0,0.0,0.0,4.8,0.0,0.0,49.0,10.0,0.0,17.389810000000068,78.47659000000004,512.0
57,Abids,2020-10-01,60.0,22.5,0.0,0.0,0.0,4.7,0.0,0.0,60.0,10.0,0.0,17.389810000000068,78.47659000000004,512.0
58,Abids,2020-11-01,94.0,33.9,0.0,0.0,0.0,6.3,0.0,0.0,95.0,10.0,0.0,17.389810000000068,78.47659000000004,512.0
59,Abids,2020-12-01,103.0,38.5,0.0,0.0,0.0,5.2,0.0,0.0,107.0,13.0,0.0,17.389810000000068,78.47659000000004,512.0
60,Abids,2021-01-01,100.0,39.03870457054592,0.0,0.0,0.0,5.102441077440662,0.0,0.0,103.07550929029946,19.65447530867165,0.0,17.389810000000068,78.47659000000004,512.0
61,Abids,2021-02-01,106.279963068213,39.98696692915083,0.0,0.0,0.0,4.567901234567573,0.0,0.0,110.7668744733297,19.018089121696125,0.0,17.389810000000068,78.47659000000004,512.0
62,Abids,2021-03-01,106.491607451877,39.27651369986393,0.0,0.0,0.0,4.459366391184741,0.0,0.0,110.28962052292944,16.79675747375167,0.0,17.389810000000068,78.47659000000004,512.0
63,Abids,2021-04-01,77.2651901551277,41.62714543811865,0.0,0.0,0.0,4.266835016834832,0.0,0.0,77.26519015512768,16.943658249183308,0.0,17.389810000000068,78.47659000000004,512.0
64,Abids,2021-05-01,50.0023482721212,31.40179744600499,0.0,0.0,0.0,3.1300505050505656,0.0,0.0,46.3178105912509,11.779851945385683,0.0,17.389810000000068,78.47659000000004,512.0
65,Abids,2021-06-01,46.9290256404897,33.07362240289121,0.0,0.0,0.0,3.3097058548446405,0.0,0.0,41.84568954806005,10.956310138427924,0.0,17.389810000000068,78.47659000000004,512.0
66,Abids,2021-07-01,47.3787972807864,26.22155231173464,0.0,0.0,0.0,2.4404928918817097,0.0,0.0,47.36855807359755,13.96470576133753,0.0,17.389810000000068,78.47659000000004,512.0
67,Abids,2021-08-01,44.7036552025458,26.65848012646869,0.0,0.0,0.0,2.1628320239432446,0.0,0.0,43.6854890594796,14.113306995905978,0.0,17.389810000000068,78.47659000000004,512.0
68,Abids,2021-09-01,46.4115816893347,29.57812680782991,0.0,0.0,0.0,2.319187288784536,0.0,0.0,44.88563898120377,15.635730098668494,0.0,17.389810000000068,78.47659000000004,512.0
69,Abids,2021-10-01,54.3598627492512,22.82739459865148,0.0,0.0,0.0,3.2107224202813223,0.0,0.0,54.35986274925119,20.72180903690221,0.0,17.389810000000068,78.47659000000004,512.0
70,Abids,2021-11-01,75.890337118687,24.950420995693094,0.0,0.0,0.0,4.210413196454836,0.0,0.0,76.27771221520183,23.634536762407752,0.0,17.389810000000068,78.47659000000004,512.0
71,Abids,2021-12-01,105.516400131112,29.73291999873484,0.0,0.0,0.0,4.036153299301565,0.0,0.0,111.22579302041449,28.188259191278505,0.0,17.389810000000068,78.47659000000004,512.0
72,Abids,2022-01-01,102.696533844429,26.956557444362943,0.0,0.0,0.0,4.427960157126959,0.0,0.0,109.51258634219798,27.588217545869043,0.0,17.389810000000068,78.47659000000004,512.0
73,Abids,2022-02-01,96.8951955557882,30.77252310822813,0.0,0.0,0.0,3.702144905848799,0.0,0.0,99.20630239614091,26.733596874129027,0.0,17.389810000000068,78.47659000000004,512.0
74,Abids,2022-03-01,114.436531464698,29.174137490531887,0.0,0.0,0.0,3.714996674564555,0.0,0.0,123.18710401303838,28.661833561999167,0.0,17.389810000000068,78.47659000000004,512.0
75,Abids,2022-04-01,98.9988257565485,32.14051079904702,0.0,0.0,0.0,3.9248303137190064,0.0,0.0,100.50665696674209,26.641429640356083,0.0,17.389810000000068,78.47659000000004,512.0
76,Abids,2022-05-01,95.8324827206887,31.20040291707341,0.0,0.0,0.0,4.784110045233275,0.0,0.0,96.95008010558416,29.68004135715008,0.0,17.389810000000068,78.47659000000004,512.0
77,Abids,2022-06-01,85.2720669886886,27.89658932877891,0.0,0.0,0.0,3.533118814670696,0.0,0.0,85.12912042614273,21.786562078139987,0.0,17.389810000000068,78.47659000000004,512.0
78,Abids,2022-07-01,49.8560072367033,25.239372895624022,0.0,0.0,0.0,3.123684764309984,0.0,0.0,49.85600723670328,22.300224466919136,0.0,17.389810000000068,78.47659000000004,512.0
79,Abids,2022-08-01,63.4309445735153,19.55322405970248,0.0,0.0,0.0,2.7948758417509434,0.0,0.0,63.48456779943405,32.941638608345656,0.0,17.389810000000068,78.47659000000004,512.0
80,Abids,2022-09-01,68.0615291198282,23.3163575457759,0.0,0.0,0.0,3.812522663258352,0.0,0.0,68.56426903110722,34.86464012382231,0.0,17.389810000000068,78.47659000000004,512.0
81,Abids,2022-10-01,63.9225599209508,24.339624234821343,0.0,0.0,0.0,4.457533211873441,0.0,0.0,62.68498230108817,36.45075744941946,0.0,17.389810000000068,78.47659000000004,512.0
82,Abids,2022-11-01,89.2803565604259,29.491924324547085,0.0,0.0,0.0,4.338024691358124,0.0,0.0,90.58172366690098,30.880209502475385,0.0,17.389810000000068,78.47659000000004,512.0
83,Abids,2022-12-01,99.7517376360352,28.27362296508912,0.0,0.0,0.0,3.844284028865732,0.0,0.0,103.08069287497426,23.582340495422347,0.0,17.389810000000068,78.47659000000004,512.0
84,Adilabad,2016-01-01,67.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,19.672030000000063,78.53590000000008,258.0
85,Adilabad,2016-02-01,68.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,19.672030000000063,78.53590000000008,258.0
86,Adilabad,2016-03-01,71.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,19.672030000000063,78.53590000000008,258.0
87,Adilabad,2016-04-01,69.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,19.672030000000063,78.53590000000008,258.0
88,Adilabad,2016-05-01,70.5555555555556,0.0,40.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,19.672030000000063,78.53590000000008,258.0
89,Adilabad,2016-06-01,40.1111111111111,15.0,40.0,0.0,0.0,4.0,0.0,0.0,66.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
90,Adilabad,2016-07-01,59.8888888888889,16.0,30.0,0.0,0.0,4.0,0.0,0.0,60.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
91,Adilabad,2016-08-01,60.8888888888889,17.0,29.0,0.0,0.0,4.0,0.0,0.0,61.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
92,Adilabad,2016-09-01,58.0,18.0,28.0,0.0,0.0,5.0,0.0,0.0,58.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
93,Adilabad,2016-10-01,66.8888888888889,22.0,33.0,0.0,0.0,5.0,0.0,0.0,67.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
94,Adilabad,2016-11-01,62.6666666666667,20.0,30.0,0.0,0.0,5.0,0.0,0.0,63.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
95,Adilabad,2016-12-01,65.0,21.0,34.0,0.0,0.0,5.0,0.0,0.0,65.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
96,Adilabad,2017-01-01,63.6666666666667,21.0,35.0,0.0,0.0,5.0,0.0,0.0,64.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
97,Adilabad,2017-02-01,63.5555555555556,21.0,32.0,0.0,0.0,5.0,0.0,0.0,64.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
98,Adilabad,2017-03-01,67.6666666666667,20.0,30.0,0.0,0.0,6.0,0.0,0.0,68.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
99,Adilabad,2017-04-01,68.962962962963,20.0,35.0,0.0,0.0,5.0,0.0,0.0,69.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
100,Adilabad,2017-05-01,70.6296296296296,19.0,35.0,0.0,0.0,5.0,0.0,0.0,71.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
101,Adilabad,2017-06-01,65.6296296296296,20.0,32.0,0.0,0.0,4.0,0.0,0.0,66.0,18.0,0.0,19.672030000000063,78.53590000000008,258.0
102,Adilabad,2017-07-01,62.0,21.0,32.0,0.0,0.0,5.0,0.0,0.0,61.0,17.0,0.0,19.672030000000063,78.53590000000008,258.0
103,Adilabad,2017-08-01,59.5555555555556,21.0,28.0,0.0,0.0,5.0,0.0,0.0,61.0,17.0,0.0,19.672030000000063,78.53590000000008,258.0
104,Adilabad,2017-09-01,61.4444444444444,21.0,28.0,0.0,0.0,5.0,0.0,0.0,61.0,17.0,0.0,19.672030000000063,78.53590000000008,258.0
105,Adilabad,2017-10-01,65.1111111111111,22.0,31.0,0.0,0.0,5.0,0.0,0.0,62.0,16.0,0.0,19.672030000000063,78.53590000000008,258.0
106,Adilabad,2017-11-01,63.4444444444444,21.0,28.0,0.0,0.0,6.0,0.0,0.0,63.0,15.0,0.0,19.672030000000063,78.53590000000008,258.0
107,Adilabad,2017-12-01,63.6296296296296,21.0,28.0,0.0,0.0,6.0,0.0,0.0,64.0,18.0,0.0,19.672030000000063,78.53590000000008,258.0
108,Adilabad,2018-01-01,66.1111111111111,21.3,28.0,0.0,0.0,6.1,0.0,0.0,66.0,17.68,0.0,19.672030000000063,78.53590000000008,258.0
109,Adilabad,2018-02-01,67.0,21.5,31.0,0.0,0.0,6.2,0.0,0.0,67.0,17.36,0.0,19.672030000000063,78.53590000000008,258.0
110,Adilabad,2018-03-01,70.3333333333333,21.3,33.0,0.0,0.0,6.0,0.0,0.0,70.0,17.04,0.0,19.672030000000063,78.53590000000008,258.0
111,Adilabad,2018-04-01,73.5185185185185,22.1,35.0,0.0,0.0,6.0,0.0,0.0,74.0,16.72,0.0,19.672030000000063,78.53590000000008,258.0
112,Adilabad,2018-05-01,74.1111111111111,22.4,34.0,0.0,0.0,5.9,0.0,0.0,74.0,16.4,0.0,19.672030000000063,78.53590000000008,258.0
113,Adilabad,2018-06-01,68.6666666666667,22.425925925925927,29.11111111111111,0.0,0.0,5.814814814814815,0.0,0.0,68.66666666666669,16.08,0.0,19.672030000000063,78.53590000000008,258.0
114,Adilabad,2018-07-01,63.7777777777778,22.444444444444443,27.11111111111111,0.0,0.0,5.851851851851851,0.0,0.0,63.81481481481481,15.76,0.0,19.672030000000063,78.53590000000008,258.0
115,Adilabad,2018-08-01,64.0,22.4,26.0,0.0,0.0,5.7,0.0,0.0,64.0,15.44,0.0,19.672030000000063,78.53590000000008,258.0
116,Adilabad,2018-09-01,61.5555555555556,23.9,28.0,0.0,0.0,5.7,0.0,0.0,61.0,15.120000000000001,0.0,19.672030000000063,78.53590000000008,258.0
117,Adilabad,2018-10-01,67.1111111111111,25.8,28.0,0.0,0.0,5.9,0.0,0.0,67.0,14.8,0.0,19.672030000000063,78.53590000000008,258.0
118,Adilabad,2018-11-01,74.7777777777778,26.8,41.0,0.0,0.0,6.3,0.0,0.0,71.0,14.48,0.0,19.672030000000063,78.53590000000008,258.0
119,Adilabad,2018-12-01,81.0,24.9,47.0,0.0,0.0,5.7,0.0,0.0,81.0,14.16,0.0,19.672030000000063,78.53590000000008,258.0
120,Adilabad,2019-01-01,76.3333333333333,24.8,45.0,0.0,0.0,5.9,0.0,0.0,74.0,13.84,0.0,19.672030000000063,78.53590000000008,258.0
121,Adilabad,2019-02-01,76.7777777777778,24.8,46.0,0.0,0.0,6.0,0.0,0.0,75.0,13.52,0.0,19.672030000000063,78.53590000000008,258.0
122,Adilabad,2019-03-01,78.5555555555556,24.5,46.0,0.0,0.0,5.7,0.0,0.0,76.0,13.2,0.0,19.672030000000063,78.53590000000008,258.0
123,Adilabad,2019-04-01,78.0,24.3,44.0,0.0,0.0,5.7,0.0,0.0,77.0,12.879999999999999,0.0,19.672030000000063,78.53590000000008,258.0
124,Adilabad,2019-05-01,80.3333333333333,24.8,45.0,0.0,0.0,5.2,0.0,0.0,80.0,12.559999999999999,0.0,19.672030000000063,78.53590000000008,258.0
125,Adilabad,2019-06-01,76.5555555555556,25.7,43.0,0.0,0.0,5.4,0.0,0.0,75.0,12.24,0.0,19.672030000000063,78.53590000000008,258.0
126,Adilabad,2019-07-01,78.0,26.0,45.0,0.0,0.0,5.5,0.0,0.0,76.0,11.92,0.0,19.672030000000063,78.53590000000008,258.0
127,Adilabad,2019-08-01,79.0,24.3,46.0,0.0,0.0,4.7,0.0,0.0,77.0,11.6,0.0,19.672030000000063,78.53590000000008,258.0
128,Adilabad,2019-09-01,73.4444444444444,23.5,44.0,0.0,0.0,4.4,0.0,0.0,57.0,11.280000000000001,0.0,19.672030000000063,78.53590000000008,258.0
129,Adilabad,2019-10-01,72.3703703703704,24.9,45.5,0.0,0.0,4.7,0.0,0.0,72.0,10.96,0.0,19.672030000000063,78.53590000000008,258.0
130,Adilabad,2019-11-01,78.6666666666667,24.6,47.0,0.0,0.0,4.5,0.0,0.0,75.0,10.64,0.0,19.672030000000063,78.53590000000008,258.0
131,Adilabad,2019-12-01,73.3703703703704,25.7,46.483870967741936,0.0,0.0,5.2,0.0,0.0,73.0,10.32,0.0,19.672030000000063,78.53590000000008,258.0
132,Adilabad,2020-01-01,78.0,27.6,45.96774193548387,0.0,0.0,5.8,0.0,0.0,78.0,10.0,0.0,19.672030000000063,78.53590000000008,258.0
133,Adilabad,2020-02-01,81.7037037037037,26.6,45.45161290322581,0.0,0.0,5.6,0.0,0.0,82.0,10.0,0.0,19.672030000000063,78.53590000000008,258.0
134,Adilabad,2020-03-01,70.8148148148148,22.2,44.935483870967744,0.0,0.0,4.7,0.0,0.0,71.0,10.0,0.0,19.672030000000063,78.53590000000008,258.0
135,Adilabad,2020-04-01,51.5,15.8,44.41935483870968,0.0,0.0,2.0,0.0,0.0,52.0,10.0,0.0,19.672030000000063,78.53590000000008,258.0
136,Adilabad,2020-05-01,62.75,20.0,43.903225806451616,0.0,0.0,3.35,0.0,0.0,63.5,10.0,0.0,19.672030000000063,78.53590000000008,258.0
137,Adilabad,2020-06-01,74.0,24.2,43.38709677419355,0.0,0.0,4.7,0.0,0.0,75.0,10.0,0.0,19.672030000000063,78.53590000000008,258.0
138,Adilabad,2020-07-01,74.0,24.0,42.87096774193549,0.0,0.0,5.5,0.0,0.0,74.0,10.0,0.0,19.672030000000063,78.53590000000008,258.0
139,Adilabad,2020-08-01,72.0,21.5,42.35483870967742,0.0,0.0,4.6,0.0,0.0,72.0,10.0,0.0,19.672030000000063,78.53590000000008,258.0
140,Adilabad,2020-09-01,72.0,23.7,41.83870967741935,0.0,0.0,5.3,0.0,0.0,72.0,10.0,0.0,19.672030000000063,78.53590000000008,258.0
141,Adilabad,2020-10-01,72.0,23.8,41.32258064516129,0.0,0.0,5.3,0.0,0.0,72.0,10.0,0.0,19.672030000000063,78.53590000000008,258.0
142,Adilabad,2020-11-01,69.5,23.6,40.806451612903224,0.0,0.0,5.25,0.0,0.0,69.5,12.5,0.0,19.672030000000063,78.53590000000008,258.0
143,Adilabad,2020-12-01,67.0,23.4,40.29032258064516,0.0,0.0,5.199999999999999,0.0,0.0,67.0,15.0,0.0,19.672030000000063,78.53590000000008,258.0
144,Adilabad,2021-01-01,64.5,23.2,39.774193548387096,0.0,0.0,5.1499999999999995,0.0,0.0,64.5,17.5,0.0,19.672030000000063,78.53590000000008,258.0
145,Adilabad,2021-02-01,62.0,23.0,39.25806451612903,0.0,0.0,5.1,0.0,0.0,62.0,20.0,0.0,19.672030000000063,78.53590000000008,258.0
146,Adilabad,2021-03-01,73.0,25.2,38.74193548387097,0.0,0.0,6.6,0.0,0.0,73.0,18.0,0.0,19.672030000000063,78.53590000000008,258.0
147,Adilabad,2021-04-01,74.0,25.4,38.225806451612904,0.0,0.0,6.1,0.0,0.0,74.0,19.0,0.0,19.672030000000063,78.53590000000008,258.0
148,Adilabad,2021-05-01,67.0,23.0,37.70967741935484,0.0,0.0,6.0,0.0,0.0,67.0,17.0,0.0,19.672030000000063,78.53590000000008,258.0
149,Adilabad,2021-06-01,65.9,23.26,37.193548387096776,0.0,0.0,6.22,0.0,0.0,65.9,16.7,0.0,19.672030000000063,78.53590000000008,258.0
150,Adilabad,2021-07-01,64.8,23.52,36.67741935483871,0.0,0.0,6.4399999999999995,0.0,0.0,64.8,16.4,0.0,19.672030000000063,78.53590000000008,258.0
151,Adilabad,2021-08-01,63.7,23.78,36.16129032258065,0.0,0.0,6.66,0.0,0.0,63.7,16.1,0.0,19.672030000000063,78.53590000000008,258.0
152,Adilabad,2021-09-01,62.6,24.04,35.64516129032258,0.0,0.0,6.88,0.0,0.0,62.6,15.8,0.0,19.672030000000063,78.53590000000008,258.0
153,Adilabad,2021-10-01,61.5,24.3,35.12903225806451,0.0,0.0,7.1,0.0,0.0,61.5,15.5,0.0,19.672030000000063,78.53590000000008,258.0
154,Adilabad,2021-11-01,60.4,24.560000000000002,34.61290322580645,0.0,0.0,7.319999999999999,0.0,0.0,60.4,15.2,0.0,19.672030000000063,78.53590000000008,258.0
155,Adilabad,2021-12-01,59.3,24.82,34.096774193548384,0.0,0.0,7.539999999999999,0.0,0.0,59.3,14.9,0.0,19.672030000000063,78.53590000000008,258.0
156,Adilabad,2022-01-01,58.2,25.080000000000002,33.58064516129032,0.0,0.0,7.76,0.0,0.0,58.2,14.6,0.0,19.672030000000063,78.53590000000008,258.0
157,Adilabad,2022-02-01,57.1,25.34,33.064516129032256,0.0,0.0,7.9799999999999995,0.0,0.0,57.1,14.3,0.0,19.672030000000063,78.53590000000008,258.0
158,Adilabad,2022-03-01,56.0,25.6,32.54838709677419,0.0,0.0,8.2,0.0,0.0,56.0,14.0,0.0,19.672030000000063,78.53590000000008,258.0
159,Adilabad,2022-04-01,65.0,28.2,32.03225806451613,0.0,0.0,9.5,0.0,0.0,65.0,18.0,0.0,19.672030000000063,78.53590000000008,258.0
160,Adilabad,2022-05-01,60.1481481481481,26.5,31.516129032258064,0.0,0.0,7.9,0.0,0.0,60.0,14.0,0.0,19.672030000000063,78.53590000000008,258.0
161,Adilabad,2022-06-01,58.0,25.0,31.0,0.0,0.0,8.6,0.0,0.0,57.0,16.0,0.0,19.672030000000063,78.53590000000008,258.0
162,Adilabad,2022-07-01,48.0,23.1,26.0,0.0,0.0,6.8,0.0,0.0,48.0,15.0,0.0,19.672030000000063,78.53590000000008,258.0
163,Adilabad,2022-08-01,56.0,26.2,31.0,0.0,0.0,8.5,0.0,0.0,56.0,17.0,0.0,19.672030000000063,78.53590000000008,258.0
164,Adilabad,2022-09-01,56.0,27.5,33.0,0.0,0.0,9.7,0.0,0.0,54.0,19.0,0.0,19.672030000000063,78.53590000000008,258.0
165,Adilabad,2022-10-01,65.0,29.3,38.0,0.0,0.0,10.9,0.0,0.0,62.0,21.0,0.0,19.672030000000063,78.53590000000008,258.0
166,Adilabad,2022-11-01,58.0,26.4,32.0,0.0,0.0,7.5,0.0,0.0,58.0,18.0,0.0,19.672030000000063,78.53590000000008,258.0
