location,date,aqi
Balasamudram,2019-01-01,95.5
Balasamudram,2019-02-01,90.0
Balasamudram,2019-03-01,89.0
Balasamudram,2019-04-01,87.0
Balasamudram,2019-05-01,92.0
Balasamudram,2019-06-01,82.4260912698416
Balasamudram,2019-07-01,84.0
Balasamudram,2019-08-01,78.8690476190478
Balasamudram,2019-09-01,78.968253968254
Balasamudram,2019-10-01,82.75
Balasamudram,2019-11-01,90.0
Balasamudram,2019-12-01,89.0
Balasamudram,2020-01-01,89.0
Balasamudram,2020-02-01,89.0
Balasamudram,2020-03-01,40.0
Balasamudram,2020-04-01,24.0
Balasamudram,2020-05-01,47.0
Balasamudram,2020-06-01,45.0
Balasamudram,2020-07-01,37.0
Balasamudram,2020-08-01,55.0
Balasamudram,2020-09-01,40.0
Balasamudram,2020-10-01,38.0
Balasamudram,2020-11-01,82.0
Balasamudram,2020-12-01,61.0
Balasamudram,2021-01-01,77.0
Balasamudram,2021-02-01,86.0
Balasamudram,2021-03-01,85.0
Balasamudram,2021-04-01,65.0
Balasamudram,2021-05-01,39.0
Balasamudram,2021-06-01,30.0
Balasamudram,2021-07-01,51.0
Balasamudram,2021-08-01,48.0
Balasamudram,2021-09-01,53.0
Balasamudram,2021-10-01,50.0
Balasamudram,2021-11-01,47.0
Balasamudram,2021-12-01,81.0
Balasamudram,2022-01-01,76.0
Balasamudram,2022-02-01,45.0
Balasamudram,2022-03-01,70.7837301587297
Balasamudram,2022-04-01,79.0
Balasamudram,2022-05-01,78.0
Balasamudram,2022-06-01,77.0
Balasamudram,2022-07-01,47.0
Balasamudram,2022-08-01,54.0
Balasamudram,2022-09-01,71.0
Balasamudram,2022-10-01,79.0
Balasamudram,2022-11-01,103.0
Balasamudram,2022-12-01,82.0
Buddha Purnima Project office,2016-01-01,77.0
Buddha Purnima Project office,2016-02-01,76.0
Buddha Purnima Project office,2016-03-01,70.0
Buddha Purnima Project office,2016-04-01,52.0
Buddha Purnima Project office,2016-05-01,66.0
Buddha Purnima Project office,2016-06-01,53.0
Buddha Purnima Project office,2016-07-01,42.0
Buddha Purnima Project office,2016-08-01,47.0
Buddha Purnima Project office,2016-09-01,39.0
Buddha Purnima Project office,2016-10-01,57.0
Buddha Purnima Project office,2016-11-01,79.0
Buddha Purnima Project office,2016-12-01,103.0
Buddha Purnima Project office,2017-01-01,104.0
Buddha Purnima Project office,2017-02-01,82.0
Buddha Purnima Project office,2017-03-01,76.0
Buddha Purnima Project office,2017-04-01,86.0
Buddha Purnima Project office,2017-05-01,62.0
Buddha Purnima Project office,2017-06-01,39.0
Buddha Purnima Project office,2017-07-01,43.875
Buddha Purnima Project office,2017-08-01,43.75
Buddha Purnima Project office,2017-09-01,45.9333333333333
Buddha Purnima Project office,2017-10-01,66.9411764705882
Buddha Purnima Project office,2017-11-01,63.9
Buddha Purnima Project office,2017-12-01,100.0
Buddha Purnima Project office,2018-01-01,87.6842105263158
Buddha Purnima Project office,2018-02-01,78.2105263157895
Buddha Purnima Project office,2018-03-01,86.1333333333333
Buddha Purnima Project office,2018-04-01,61.5238095238095
Buddha Purnima Project office,2018-05-01,73.6190476190476
Buddha Purnima Project office,2018-06-01,67.3263157894737
Buddha Purnima Project office,2018-07-01,53.0434782608696
Buddha Purnima Project office,2018-08-01,59.8333333333333
Buddha Purnima Project office,2018-09-01,75.2631578947368
Buddha Purnima Project office,2018-10-01,77.4117647058824
Buddha Purnima Project office,2018-11-01,74.2222222222222
Buddha Purnima Project office,2018-12-01,89.86875
Buddha Purnima Project office,2019-01-01,99.491166026732
Buddha Purnima Project office,2019-02-01,82.0870031308425
Buddha Purnima Project office,2019-03-01,74.6928660593379
Buddha Purnima Project office,2019-04-01,72.3203980944644
Buddha Purnima Project office,2019-05-01,66.815728232538
Buddha Purnima Project office,2019-06-01,62.5394456360763
Buddha Purnima Project office,2019-07-01,63.4725207675799
Buddha Purnima Project office,2019-08-01,64.0
Buddha Purnima Project office,2019-09-01,58.5107000653411
Buddha Purnima Project office,2019-10-01,61.0
Buddha Purnima Project office,2019-11-01,82.0
Buddha Purnima Project office,2019-12-01,88.0
